Sentences	Label
“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride #anger	anger
I watch Amyah throw temper tantrums when she gets mad at something and I'm just like damnit that is me and I can't do nothing but laugh 😅	anger
@AuntieSupreme @KimberlyCarole y'all found me to express yalls displeasure. 😉	anger
@justinbieber Thank u Justin for this amazing concert. I can't believe that only u can provoke these thousand smiles these night#BelieveTour	anger
@josefcd904 @Reddou_Kun @deven_luca @supersoniclemon He also likes incurring Lily's wrath.	anger
@o2academybham since when the fuck can you not stand at a concert? #raging	anger
@TheBarmyArmy looking forward to div 2 next year @AndyBarmyArmy?  #leictershireaway #therey	anger
im also definitely still bitter about the yellow ranger not being asian, but asian representation in hollywood is essentially a shrug anyway	anger
Did we miss the fact that #BurkeRamsey swung &amp;hit his sister #JonBenet in the face with a golf club previously out of a fit of #anger?	anger
Can someone make me a priority list of which things I should be outraged at + in which order? #outrage #racism #animalrights #abortion #cops	anger
@judahandthelion TONIGHT. Legit can't wait to rage 🤘🏻🤘🏻🤘🏻🤘🏻🤘🏻🔥	anger
@pbump @AndyRichter  My heart goes out to that woman for the indignity of what she is sitting through.	anger
@JordySloan love that Jordy #revenge ⚽️	anger
When you want to say something so bad but can't ! #furious 😤	anger
@amymarsden_wtf I'm as pure as the driven snow after it's been pissed on by multiple rabid dogs	anger
HUGE CONGRATULATIONS TO NICOLE WINNING BIG BROTHER 18! @BBNicole #BB18 sorry not sorry #bitter #bbmichelle	anger
(Sam) Brown's Law: Never offend people with style when you can fake that, you have to break us in this Island.	anger
And she got all angry telling me 'but what would be doing a 40 year old guy looking for a girl like you' and I felt #offended	anger
@Uncle_Brown22 yeah dude! Appreciate the #support! #Notorious on ABC, peep it! #grateful #relentless	anger
Yeah, no. I don' mind tweetin' that twice. #snap #blm #likeThat	anger
@LeKingCoq @MistaAggy @GiovanniiDC The way my blood is boiling, little bastards!	anger
Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n#haikuchallenge #offend #poetry	anger
@gypsydragoness chuckle. 'Any idea girl?' The dragoness let out a frustrated growl, blowing smoke out of her nostrils. The old man nodded +	anger
@KingNicky7 also madden isn't the funniest game to watch and if there isn't much happening it's boring	anger
testing #angry	anger
@LuluLemonLime83 wow , your right they do need help,so what I'm getting from the Laureliver fandom and bitter comic fandom and	anger
Being abroad is causing me to make spontaneous decisions and not worry about things which is good, but the type A part of me is fuming	anger
Thurston offers Gallen a ‘peace’ of his mind: NORTH Queensland playmaker Johnathon Thurston insists he holds no grudge against Paul G...	anger
Hey all you white people out there; are you #offended when people refer to you as a Cock Asian? #NoSeriously	anger
#welfarereform should not be a 'model' for .	anger
@DJ_JeanFranko growl!!!	anger
@xBladeMania 'I didn't see them???' huff.	anger
Zero help from @ups customer service. Just pushing the buck back and forth and promising callbacks that don’t happen. #anger #loathing	anger
@emilieragann did another bee sting you on the tongue ?	anger
Girls irritate me so much lol	anger
Need a new outlet for #rage	anger
@Red_Magpie @ali_faceache1 @joanna_caron @KCBFD @xMATTxLAWx he's not exactly a rabid tub thumper compared to McTernan now is he.	anger
You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless	anger
Recommended reading: Prisoners of Hate by Aaron Beck #anger	anger
@alour @jkramon1313 you should force your neighbours to pay that!  Those people have some nerve!!!  #Victim	anger
@cassidyyy_0 literally Nicole already had her chance and she played shitty both seasons. 	anger
@RealPaulWalker R.I.P Paul, furious 8 can't wait	anger
Why is it always me picking up the pieces :/ 	anger
@DonnyMurray I'm just no offended by stuff.We're gettin a situ where folk moan about the Polis/SNP but then happy to snitch when offended...	anger
very little frustrates me as much as misplacing something. Been looking for my keys for 2 hours now 	anger
#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears   #O	anger
Love the new song I can't stop thinking about you by .	anger
@LethalWeaponFOX promised I wouldn't live tweet, but  @DamonkWayans + @ClayneCrawford brought it! @JordanaBrewster and #furious action FTW!	anger
@Austin4evaLEEDS fuming!	anger
Ellie just gave me loads of gifts with notes on em for uni n I burst out in tears, I LOVE HER😩	anger
.@LEAFYSZERKER @markiplier is that an insult? Sounds like a job well done. it's red so it's done the job it was suppose to do #justsaying	anger
Now it's time to remove CB from the team somehow. Screw it. Rip the Band-Aid off. It'll sting for a bit but everyone will get over it.	anger
I should really study today for chemistry but playing madden is just way more fun.	anger
@Markk1872  Red heads are more fiery.	anger
The war is right outside your door  #USAToday	anger
Get to work and there's a fire drill. #fire #burning #outthere #inthedark	anger
I dislike people who get offended by the littlest shit .	anger
@dlrwills turn that frown upside down buddy 🙃.	anger
@DepressedStride &gt; huff louder	anger
@DailyMirror i love how theres no outrage that it's a white man but if it was a black man them BLM would be all over it regardless of reason	anger
@Bell @Bell_Support Cancelling home Fibe, Internet and TV this afternoon - as soon as I can arrange alternate Internet. 2/2  #fedup	anger
@laureeenwillam can't cope wi her sour face and tiny pout 😡😡	anger
@jackmegawphoto what if lives are attached to real estate? Shall I come trash your cameras because I'm angry with what your race is doing?	anger
@kingcharles9th i Lowkey forgot you had twitter and if you don't follow me back im gonna be #offended	anger
@iStoleFreeHugs @stephlaris lol I'm happy with my negative, realistic ass self. Sorry to offend you	anger
Manchester derby at home 	anger
I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection	anger
Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of .	anger
I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not	anger
@Thatguy_dree @RecklessWonder_ neither one of y'all can see me in this madden	anger
Follow up. Follow through. Be . #success	anger
could never be a angry drunk lol yall weirdos just enjoy your time	anger
I lost a couple niggas I want revenge so put me in coach	anger
Another L on the board we just cannot match up on paper with these teams at the moment and its showing on the field. Onto Denver 	anger
@baileygazteacow NO. The gay guy and the dad revenge fucking	anger
@downeysduckling nick fury	anger
James: no 500k, no 50k, no 25k, no 10k. You fucked up. #bb18  #shouldofVotedforNicole	anger
Hell hath not fury like a hamstring cramp. #ouch	anger
Y'all do the most on twitter and snap	anger
Wrinkles should merely hide where frown have been.  - Mark Twain	anger
@tmz @HarveyLevinTMZ   Hell hath no fury like a women scorned.    It's the affair.  Not the parenting	anger
@LoyalLadyMalfoy &lt;• change them himself. He follows behind with a scowl pinching his lips and takes the sheets to his room. 'So who is •&gt;	anger
i was angry.	anger
@inthefade going back to blissful ignorance?! 	anger
@BonesARP 'That is a disappointment.'\n\nHe fakes a pout, then starts to chuckle.	anger
hey long time no tweet but im rooting for paul to win bc he is the only one that played bb and james for 2nd bc he doesnt irritate me #BB18	anger
@kencurtin they might get Donal óg sure! They won't have him in cork as he's to fiery for dopey frank &amp; his cult	anger
Boys Dm me pictures of your cocks! The best one will get uploaded! ☺️💦💦 #Cumtribute #dm #snap #snapchat #snapme #nudes #dickpic #cocktribute	anger
@jbanks88 offense can't score 3 redzone trips no points n lbs can't pull flags n i missed a flag that lead to a td dat took da league	anger
My leg feels like it's gonna burst, yet I'm still expected to go into work:):)	anger
@danrafaelespn no Tyson fury beat the man who been at top for years Danny Garcia should be above Bradley pacquaio frampton	anger
Like he really just fucking asked me that. #offended	anger
@RVAGameBreak @GAHSBasketball @GAJagsFootball  \nGo Jags!!🐆 I think we have a good shot of beating Deep Run tomorrow! 	anger
He's mixing it up pretty well..using that slider pretty affective so far #thebabybombers #yankees #offense	anger
How can I tell Happy Anniversary, when u are not happy.. #bitter #ampalaya #paitpaitanangpeg	anger
@HuffPostUK  NO greater wrath than a woman scorned.	anger
What a fucking muppet.  @jRwild1  #stalker.	anger
You ever just find that the people around you really irritate you sometimes? That's me right now 😒	anger
Nothing is more relentless than a dog begging for food	anger
I swear if @devincameron23 blocks me I'm going to hit her back 	anger
I bet @mmunro91 is fuming with our draw 👀	anger
So angry I wanna cry😢😢😢	anger
@grumpy_pumper I involuntarily smile when you frown in photos. And giggle. How annoying!!	anger
@FitnessFirstAU something needs to be done about people hogging machines - nobody can use 3 machines at one time!  #notfair #whypay	anger
Ok but I just got called a 'White Devil' on the train and I didnt know whether to laugh or be offended	anger
I'm deleting all these social media apps off my phone. I might keep snap chat and insta but I'll never be on it.	anger
Argh a big wasp buzzing between my blinds and my window. Halp! #wasp #evil #buzz #sting	anger
Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm  #bored	anger
@noris_prosk8r2 (Maybe don't provoke him in the future if you do not want to run the risk of him punching your board.)	anger
Stupid people piss me off...busted my ass...and my coworker takes off with all the tips...thnx for nothing #angry #thatsmyluck	anger
#burning the last of @Yan	anger
Why is it always me picking up the pieces :/ #angry	anger
Karev better not be out!!! Or I am seriously done DONE with @GreysABC  #unfair #ugh	anger
The bitter the battle, the sweeter the victory...	anger
someone kik me @ montanashay_ \n #kikme 	anger
@UMA1R_ @bilalmahmooduk @Muslim_Scientst i do not offend your Faith unless 1 persecutes me, treat me like a dog, disrespect me and even so	anger
pray for my boy huff	anger
@moocowward @mrsajhargreaves @Melly77 @GaryBarlow if he can't come to my Mum'a 60th after 25k tweets then why should I 🙈  #soreloser	anger
Okay you've annoyed me, you haven't done a good job there at all. 	anger
and apparently he's supposed to have a Scottish accent??? I'm 	anger
one of the main things im doing w/ 13c is filling in the void of my empty bitter heart by making everything how i wanted it to be growing up	anger
@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund 	anger
@LynneGarrison yeah, I've only seen that floated online as a theory, it was probably made up by a bitter stan. I ignore pets v vets crap too	anger
@LouisFil just curious as to what you mean. No rush, no animosity, no disdain.	anger
At work yesterday some old cunt couple told me their coffees were cold and wanted a refund so i put my finger in it front of them angrily	anger
@RogueFatale Oh, you insult me! What, you think just because I look like this, I'm psycho? I'm more sane than most Gotham freaks...	anger
@AllegedLowbrow It's 'Eye-for-Eye'. Indian Army never forgives, Never Forgets. They always take revenge, Pakistan breaks laws, I.A follows	anger
Some moving clips on youtube tonight of the vigil held at Tulsa Metropolitan Baptist church for #TerenceCruther #justice  #sadness	anger
@girlsreallyrule Both Trump + King are relentless self-promoters who don't give a rip about anyone else. A perfect match for both Donalds.	anger
@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. 	anger
#Violence doesn't fix violence. #pain and #anger are the same reaction in the brain. Cure the pain and the anger will go away.	anger
@TaraSetmayer @oliverdarcy AA have the right of passage when it comes to the 'N' word.  Why should he insult him in his church.  Ignorant!	anger
@arppaul @chetanlfc @mannkakhiladi @dey_spandan @umeroffcial  Comparing Akshay Sir with this zandu balm is an insult to Akshay Sir.	anger
@shopgreenwich #ldf16 what shall we do this weekend?  #spraypainting in #greenwichmarket with @SNUB23 #core246 #lilylou #fret &amp; #benoakley	anger
Holding a #grudge doesn't make you #strong; it makes you #bitter. #Forgiving doesn't make you #weak; it sets you #free.	anger
@Thebeast_ufc what happened to the suicide tweet it was a joke obviously how could that offend anyone?🤔	anger
“He who is slow to anger is better than the mighty, And he who rules his spirit than he who takes a city.”\nP16:32 #bibleverse #pride 	anger
Get to the gym and discover I forgot to put my gym shoes back in my bad 😤 #rage #wwhhyyy	anger
can't believe Achilles killed me! 	anger
If I spend even 5 minutes with you and you already irritate me I seriously will bitch you out until you shut up	anger
I sit at home so damn much that everything is starting to irritate me . I need to get out the house by myself !	anger
#Pain is an aspect of #human evolution; the evolution of #consciousness. #attachments #desire #apathy #sentimentality #tears #fury #anger #O	anger
Just joined #pottermore and was sorted into HUFFLEPUFF 😡😡😡 	anger
@SkyUK what a joke!! Cut our internet off early 'by mistake' and then don't reinstate it when we no longer need an engineer 😡 #fuming	anger
streets of rage 2 was hard to find for a while and then Itunes stepped in and the guys doing the vinyl \nmade it so simple	anger
@Docjp they unleashing God's wrath just as Cain did	anger
People irritate me 🙄	anger
@Yoshi_OnoChin can you please not have Canadian players play US players, that lag  is atrocious. #fixthisgame #trash #sfvrefund  #rage	anger
As if he heard my thought on the ether, my #ex has just posted #facebook pic of himself snuggling up with said #cats... now Im just 	anger
@BigBrother__USA she is just jealous and a cry baby!  #gladsheisgone #crybaby	anger
When you burst out crying alone and u realize that no one truly knows how unhappy you really are because you don't want anyone to know	anger
@sueblue35 @nsoz7 @immortalbulldog huh? We have a sprint coach? We're the slowest team in the comp. Talk about robbing a living. 	anger
A @FirstBSA not turning up? Why am I not surprised. Late for work again! 	anger
@daemondave @paulkrugman Hey stupid, that was bad intel to take Bin Laden out. Try again with your faux outrage. I bet u admire Putin right?	anger
It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. #sting	anger
@DL_Hart @DonnieDollars @AaronBiggsPro @WWENoWayJose @cwfmidatlantic How did that chop feel? You still feel the sting of it? Looks brutal!	anger
.@Travelanswerman: B assured there is plenty of salt 2 keep that #fire #burning brightly! Stay #happy N life by keeping plenty #salty… …	anger
@jwolfie_ why you gotta use the dark skin emoji 	anger
the bee sting still suck i feel sick	anger
Men in rage strike those that wish them best.  #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope	anger
and naoto nod she also like tha bands. but she also frown. 'Will the bands 'Papa Roach' be at concert...?'	anger
@wesrucker247 sounds like a good game plan for our offense....	anger
In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep #angry	anger
i will never watch greys anatomy ever ever ever ever ever again if Shonda Rimes takes away another OG character☹️☹️☹️☹️☹️☹️☹️☹️☹️☹️ #fuming	anger
@ezlisteningdisc it doesn't offend me but it's just,,, Weird.	anger
I hate my lawn mower. If it had a soul, I'd condemn it to the fiery pits of Hell.	anger
@CUTEFUNNYANIMAL @luvcaps19 My sister's dog does this. I think it's because she knows it'll provoke a reaction	anger
The bubble has officially burst. 98 boys to beat for the trophy and all the glory #wptmain #bye	anger
#Taurus will react angrily when she can't take being provoked any longer.	anger
Forgiving means operating with God's spirit &amp; God isn't unforgiving &amp; doesn't hold a grudge. So who am I? Exactly.	anger
Absolutely fuming that some woman jumped into my prebooked taxi and drove off 😡	anger
Bes! You don't just tell a true blooded hoopjunkie to switch a f*c@n' team that juz destroyed your own team. You juz don't! 	anger
I only have to wave a fiery cross and we will f**kin' do this!	anger
@justyne_haley it does. if one person ruins season 13 for me, I will be so angry	anger
I think Paul is what's bitter, not the pastry	anger
I hate not having the answers I need. #tomourssuck #prayinsnotcancer 	anger
@mdivincenzo9 he's stupid, I hate him lol 	anger
@MintMilana where is the outrage when black children get killed in the crossfire between blacks shooting each other?	anger
My anger is boiling over.	anger
you know cyran still hasn't done makeup based on jeongguk's tiddy like i suggested and i'm #offended	anger
@JaredWyand Maybe if it was transgender the media would cover it 	anger
@jamiesonhelen @MarianKeyes all three of my agin's on the pout .	anger
@everycolorbot more like every color looks the same #triggered #colorblind 	anger
@Christelle_C Actually, wait, I do, the constant outrage thing gets on my wick sometimes and it happened to flick my annoyance today. :)	anger
Everybody talking about 'the first day of fall' but summer '16 is never gonna die #revenge @Drake	anger
I'm much to full of resentment	anger
Listening to Joey really helps me and my anger.	anger
Now that I have my ex's number now its time to prank him. #revenge #prank #whatprankIshoulddo seriously what prank I should I do	anger
ethan was with someone in the car when he did his revenge on grayson	anger
@SageHillfarms @HintonAlisa @hb_heather Hey, Jayme! Were your👂👂 burning cuz I was talking about you?😁 Are you going tomorrow?	anger
Stop tracking back you fucking potato faced cunt errrr infuriating 😠😠😠😠😠  #Rooney #mufc	anger
@UnknownAndYoung — a low growl escaping him. Oh oh.	anger
@WatcherDev @WarcraftDevs put so much artefact points into fury and cant raid... literally wasted 1 month of my life! Thanks blizzard	anger
@thedrepabon BLM was outraged by the shooting in NC the other day, turns out the guy pointed gun at police. Wait for facts before outrage	anger
Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5	anger
@AudreyKare i'm like half expecting some rabid troll to come into my mentions accusing me of being a csa apologist or something lmao	anger
@MartinClouseau - as CEO of a charity you could reasonably expect @eduardo_LACS not to attempt to crudely inflame tensions.	anger
sorry im so #bitter i just. i either want a pure ur or literally any card from the sets i like but every time i draw for the sets i like&gt;	anger
After becoming boiling hot, after slowly melting, my heart is frozen.	anger
I wanna kill you and destroy you. I want you died and I want her back. #emo #scene  #fuck #die #hatered	anger
@__lucymellor No idea, just exhausted and I was tidying my room and just burst out crying ... fs	anger
You will never find someone who loved you like I did. And that my love, will be my revenge.	anger
@warFarePower dip it in boiling water	anger
Boy oh boy! our weekday schedule is crazy! But no matter how tired I am I do whatever it takes to keep the smile on Kai's face from a frown	anger
@DouthatNYT @jbouie @DamonLinker Yes, it is bad to point out racism lest it provoke the racists.  Some racists do indeed not like it.	anger
@AdamSinger bubble implies it will burst?	anger
Paul forever. Paul should have won! Paul played such a better game! #BB18 	anger
You forever straight so fix that frown u good😇 @amayyaaag__	anger
Recommended reading: Prisoners of Hate by Aaron Beck 	anger
@MagicalMunicorn May I suggest, that you have a meal that is made with beans, onions &amp; garlic, the day before class. #revenge	anger
Congress acting indignant over the  #EpiPen pricing is quite disingenuous since they craft the laws that allow such gouging!!	anger
@keithboykin unfortunately it won't end there... followers of whichever candidate isn't elected will throw tantrums. No winning this elec	anger
@haileywiggins_ @flenner_alisha good. Takes more muscles to frown than smile	anger
@VerizonSupport thanks for saying My wife and I were getting our iphones today and then losing both of them with no ETA #thanks #angry	anger
@cxmbeferre so you WOULDNT date me????? #offended	anger
Don't be offended,\nI'm just doing something that,\nGives your life more hurts.\n\n #haikuchallenge  #poetry	anger
Thatmoment you're watching #worstcelebritycooks and your bubble is burst by finding out KyleXY is gay and married😭 #nochance #KindaDontMind😉	anger
Y'all really insult coz of soccer???  Lmao, wow!!!!!!	anger
Will I offend you\nif I am truthful but kind\nor will you see why?\n@baffled #haikuchallenge #offend	anger
Who the hell is drilling outside my house?! Literally got to sleep at half four after a busy shift and these twats have woken me up #fuming	anger
so many 'protests for peace' going on lately but all i see is people burning down they're own cities and hometowns. Practice what u preach.	anger
Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages 	anger
Tasers immobilize, if you taser someone why the fuck do you need to shoot them one second later?! This is really sick! #rage #wtf  #murder	anger
I'd rather dump gasoline all over myself and run into a burning building than use Excel.	anger
Inner conflict happens when we are at odds with ourselves. Honor your values and priorities. #anger #innerconflict #conflict #values	anger
Nurse practitioner: 'you look pretty bad. No offense of course.'  \n\nThank you, that really added that spark of positivity I needed today.	anger
Why does @dapperlaughs have to come to Glasgow on a night I am working. I am fucking gutted, been waiting for an appearance for ages #raging	anger
@canada4trumpnow @donlemon he has BAD TEMPERAMENT #tantrums #HissyFits	anger
@Hoopdawg87 @MickThePerm Meanwhile white cops keep killing black people. But there's less outrage about that. Strange society that.	anger
@EAMaddenNFL @EASPORTS I played a game where John Elway was sacked 3x and fumbled all 3x. Is this the same John elway I know of??? 	anger
wanna go home and focus up on this game . Don't wanna rage at all	anger
@JamieRJN She's all over the political map in her relentless pursuit of power.	anger
Praying for the #Lord to keep #anger #hate #jealousy away from your heart is a sign of #maturity #conciseness	anger
troubled soul don't loose your heart 'cause joy and peace he brings and the beauty that's in store outweighs the hurt of life's sting.	anger
Dear hipster behind me at the game I am finding it very hard to pay attention while you talk about the politics of grapes of wrath. SHUT UP!	anger
I freaking hate working with #word on my phone  #write #writing #writerslife #writerproblems #writer	anger
S/O to the girl that just hit my car...not only did she get lucky w/ no scratch but also from being spared the wrath of sleep deprived Kait🙃	anger
ok so i got my madden 17 refunded but now i gotta wait a few days for the money and now gotta pre-order fifa again....	anger
Glad I didn't watch smackdown because I can't see my men @JasonJordanJJ @WWEGable lose. #sohurt #revenge	anger
When a grown adult doesn't drink or has never drank before I just assume they were raised around a raging alcoholic and they want no parts.	anger
They gonna give this KKk police bitch the minimum sentence..just wattch 	anger
@smendler (1) Watch out for memes &amp; statements designed to make you feel outrage, but that don't give you anything to *do* about situation	anger
@1VoiceMatters @MichaelTPremo just got wind of #MenForChoice and it doesn't infuriate me. Just makes me sad for the generation.	anger
@fluffysoftlouis no no. I insist that you give me your best insult first	anger
Might just leave and aggravate bae	anger
@CallofDuty how do u guys determine teams? Cause I'm 80% on shitty teams when I play and I'm fuckin over it #cod #rage	anger
resentment is rlly my shit.	anger
Now that @Jasmine_Wrn has snapchat back it's a constant battle to see who can get the ugliest snap of one another 😂🙃 #snap survival	anger
The ppl on here defending cops as they continue to kill innocent ppl or ppl who aren't innocent but clearly cooperate irritate tf outta me	anger
Fear the fearsome fury of the forest fawn!	anger
Every dancers dream song #snap #worldpower	anger
@Lexual__ @jdspielman10 RIP to the 100s of black men,, women,CHILDREN killed in Chicago. Where is the outrage?	anger
fuming	anger
@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.	anger
Look what we have available in store now!!!\n\nLiquid incense for those who can't burn sticks or cones or have smoke in they home!!!!	anger
tbh amy i don't know why you need to sort your life out, it's looks like your having a great time' thanks tiff 😂💜	anger
Men in rage strike those that wish them best. #rage #emotions #negative #positive #wish #strike #martial #arts #control #believe #best #hope	anger
@ThomsonCares Sam- yes we have! Not helpful at all! We need this sorting ASAP! You keep promising stuff that doesn't happen!!!! 	anger
@delta correction 26 ppl. Checked in. Standing at the gate. &amp; Flt 1449 took off without us. #furious	anger
@RelUnrelated While I do not see Sailer Mars being a raging liberal, I doubt that she would say such a thing.	anger
@NM_NickNocturne Incentivise people to roam the Internet being morally offended, as if they didn't do it enough already.	anger
@oscar_perria a multimillionaire spoiled brat who gets In a self righteous huff bc his friend is Muslim is a non starter bye!	anger
@politico @realDonaldTrump another angry white man!	anger
Mm, okay. Ham for you and turkey for me.' Gives his hair a ruffle before heading back in the kitchen to set out the &gt;&gt;\n@DarkSithKenobi	anger
@coltonflurry @StrangeFacesLA I cancelled by CBS all access live feeds before JC even said Vic won AFP. Paul.should have won IMO 	anger
Kik to trade, have fun or a conversation  (kik: youraffair) #kik #kikme #messageme #textme #pics #trade #tradepics #dm #snap #bored	anger
@iAmSJ I'm so mad for our clients I'm furious lmao	anger
Chris ate all my mac n cheese so imma eat all his taffy 	anger
He who is affected by an insult is infected by it.	anger
@savageimiike one of my favorite songs brother, real talk. 	anger
@sarah_urbina why do you even beef Sara you let the anger get the best of you, you and Sagin been friends for how long?	anger
I can't even right now #bb18 	anger
Skipping meals is the national way of showing #disappointment and #anger. #wiz	anger
@JBCrewdotcom how his own fans insult him	anger
Stk is expensive but i'f rather take a bigger female there than tiff. You all see how slim she is and how she loves to eat.	anger
@LiamCannon1 He's just too raging to type properly... Ha ha!	anger
#My #blood is so #bitter for satan to test #becouse #cleanse by the #blood of #Jesus christ....#amen.	anger
Sting is just too damn earnest for early morning listening. #sting	anger
In 2016, Black people are STILL fighting to be recognized as human beings. #cantsleep 	anger
GAMEDAY VS BUFORD TODAY AT 5:30 AT HOME!!!!!!!!! NEVER BEEN SO EXCITED #revenge	anger
I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC	anger
What a fucking muppet.  @jRwild1 #fuming #stalker.	anger
@kagehime3 I'm so starved for content I'd take it but I'd def pout about it (՟ິͫઘ ՟ິͫ)	anger
Yo,if you're talking about horoscopes do you really have any clue as to what you're saying or are you gonna act offended when I question it?	anger
I wanna kill you and destroy you. I want you died and I want Flint back. #emo #scene #anger #fuck #die #hatered	anger
i resent being tired and annoyed that the word Wiener is splashed across the news. this should be a slam-dunk for me	anger
It takes a man to suffer ignorance and smile. Be yourself, no matter what they say. 	anger
@zavierdaniels had to snap going crazy 😭😭	anger
I am using twitter as a coping mechanism for raging out at this kid oops?	anger
@PearseDoherty @harrymcgee @IrishTimes That might sting for a bit lads but you'll get over it.     #betterwithsinnfein	anger
I am their fury. I am their patience. I am a conversation.	anger
Panpiper playing Big River outside The Bridges in SR1 	anger
My cat is bloody lucky the RSPCA weren't open at 3am last night!!! #fuming 😡🐱	anger
@evanareteos :)) im now writing abt the changing face of sex industry in tr :))) now men will talk to me then! 	anger
Stuck in a infuriate scrum about hegemonists. #infuriate #scrum #scrum #Stuck	anger
Why a puerto Rican with Taino hair and a black nose gotta ruffle your targeted feathers?	anger
@GarthJennings loved #sing #tiff but 1 q there is 1 japanese line but obviously spoken by non japanese. no way to find japanese for 1 line?	anger
@Pharah_Amari [Reyes snarled in frustrated anger, steel claws flexing dangerously. But she uttered those damning words, it seems to snap --	anger
Spurs radio commentator referred to Mauricio Pochettino as 'MoPo' and I felt a sudden surge of rage.	anger
People you need to look up the definition of protest. What you are doing is not protesting is called vandalism. #angry #stop	anger
Since the 'update' my @iPhone loses power nearly 40% faster.  #furious	anger
Michelle is one of the worst players in bb history #bb18 #bbfinale 	anger
Wow... One of my dads top favorite throwback rappers just died in a fiery car crash today in Atlanta, so sad so sad 😷😷	anger
@Aurena1701 @AngryOrchard he didn't sting me luckily. He just flew off happy and drunk. Lolololol	anger
@DMAnthonyJoseph @TheClumpany No grudge. Only truth in abundance.	anger
@Klipto the orange one is #poisonous and #bitter. You shouldn't judge the #blue one by how it looks but by how it tastes, #delicious.	anger
Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 	anger
Focus on yourself. Don't let other's love define you when you're happy and don't let it make you bitter if you get hurt.	anger
@EE your website is making me feel violent rage and your upgrade options aren't helping either. #Aaaaarrrrgghhh #iwanttocancel 	anger
What's a Kali's kitten? [She asked, a frown curling on her fair skinned forehead as he showed her the scar] A cat did - (@ScarredTiger)	anger
There are adults commiting serious crimes in the name of protest.(like burning a library) how are we just expecting them to get a warning?	anger
@SportingTommo @ASFCofficial no doubt we are going to struggle this year. But moments like that from Payet take the sting out of it.	anger
Anger that you are willing to take out on people &amp; the world in general, &amp; ALL #police, is WORST, most indefensible kind of #anger.	anger
@Callidissima @ahouseingotham wrath of khan is one of the best movies of all time	anger
@SpookyHelder ...specifically are the cause of it all, and they resent being considered the enemy.	anger
How the fu*k! Who the heck! moved my fridge!... should I knock the landlord door.  #mad ##	anger
why are people so angry toward veggie burgers at in n out wtf	anger
@NessaMatthews he's perfect. But not even in that way where you sort of resent him or suspect that he leads a double life. Just perfect.	anger
@shae_caitlin ur road rage gives me anxiety.	anger
when you find out the initiative isn't even a thing 😧 #revenge	anger
Stuck in a infuriate scrum about hegemonists.  #scrum #scrum #Stuck	anger
I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.	anger
Living life so relentless	anger
Everton not playing and fume on here have day off	anger
meeting tiff at the mall soon, congrats on getting that L babes❣	anger
[ @HedgehogDylan ] *she would frown a bit, folding her arms* 'why is it that every time I'm in need of assistance someone expects a lil **	anger
@thomeagle Just to help maintain and boost our status as a world class centre for education, culture and tolerance. 	anger
Paul forever. Paul should have won! Paul played such a better game! #BB18 #angry	anger
I need to stop second guess myself and just go with the first thought and go with it. #relentless	anger
You sting like a bee but you're still my honey.	anger
Not sorry for that burst of anti #Allo spam, fuck any messaging app launching in 2016, without encryption on by default.	anger
@RMCunliffe I don't read articles by people who rage about how horrible 'Cybernats' are. Got it?	anger
@Iucifaer you can go on what you usually do its just their own personal reason and not mean to offend anyone :(	anger
im 16 if you want to see my dick snap/kik me at hiya2247 😘 #kik #kikme #snapchat  #snapme #horny #porn #naked #young	anger
Colors of the leaves are- changing.  Heatwaves in LA still- raging.  Lattes made in batches. Visit pumpkin patches. #FallSongs	anger
@TrevorHMoore @paget_old In Scotland, the right-wingers are the most rabid anti-nationalists. Socialists are mostly in favour.	anger
i had an hour of football practice under the boiling sun and now i have 2hr volleyball practice under the BOILING SUN AGAIN	anger
As your own lives in order to complete our amazing life journey successfully, it is there. #bitter	anger
Me: *sees incense burner* is this for drugs?	anger
If I do my homework now I can watch revenge and possibly go out tonight'\n*plays on phone for 2 hours to avoid doing homework	anger
