Sentences	Label
After Nawaz Sharif's speech on terrorism, Kejriwal is expected to talk on Governance.	fear
@CNN Wait, didn't she get a case of the ass when Donald Trump called it terrorism BEFORE all the facts were in?  I guess it's ok if she does	fear
Searching for someone to date ― on Tinder, at a bar, through friends ― can feel like an absurd nightmare. Or, at least, a series of	fear
And I would advise that everyone wait to watch @KevinCanWaitCBS ,or actually don't wait, just don't even watch it because it is 	fear
Don't faint. New Cisco IOS vulnerabilities were announced yet again. What would be shocking? If they’re patched this week by users.	fear
@GlobeChadFinn Sadly, not enough names.  The whole farewell tour situation would make me shy away from good value b et.	fear
@loismackey_ @Dory nah way that's horrible	fear
@ducktapepr @midnightaction @juliea592 @catherinerusse2 I dread to think... #DirtyPeople	fear
@USAneedsTRUMP @HillaryClinton @realDonaldTrump awe!!! #cnn so bias and doesn't care about people only money	fear
Thank god the feds did not raise rates. Assume they are nervous about a world where 990 is the new employee  form  &amp; the safety net is zilch	fear
@sphiwememela...its bad.I am fearing for my life🙏	fear
So not pumped for this interview #nervous	fear
Swear to God don't get a smart meter from your power company, 8 months of daft bills, 6 visits from British Gas #nightmare #stressed	fear
Thoroughly enjoying AHS tonight. #ahs #horror #americanhorrorstory	fear
Study finds #awe &amp; #wonder of something greater than self, leads to #creative boosts of expansive thinking. @outsideonline #write #thoreau	fear
@BuzzFeedAndrew @MattMurph24 start a countdown clock to reporting that pompous bully &amp; liar christie is asking president HRC for a pardon	fear
induction day tomorrow for pizza express 	fear
@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness 	fear
it's horrible cos no one can relate,  everyone is happy and dandy in one way or another	fear
How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc	fear
@eliroth ya know I love ya man, but #TheGreenInferno really fucked with my head....(giggle)..do it again. #epic  #ineedtherapy	fear
@Curculiunculus @System1Politics Yep, as I pointed out before, it's the politics of loathing. That's why the big candidates are so horrible.	fear
I have serious separation anxiety 😭😭💔	fear
okay i AHVE to start mob psycho 100 today. if i dont im going to fight myself	fear
@Cassena13 I know if I wasn't an optimist I would despair.	fear
I don't want speak front to him #afraid #intimidate #nopanicattack	fear
I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.	fear
@lhbrown1990 @Jimcummingsacme I'm afraid to look!	fear
@missmeliss465 @WellWeds @siggyflicker @whispernghope @mcrichard awe I feel so bad being naive ou is the worst	fear
@SteveBryantArt I was pretty sure it was a Golden Ticket. Get a tour. Make a mistake. Something horrific will happen to you. Good day sir.	fear
@TenPercent @emmajtracey @MetroUK not at all surprised unf, getting partially sighted Mum &amp; pushchair on trains a nightmare #ignorantpublic	fear
@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol #nightmare	fear
#PeopleLikeMeBecause of some unknown reason but I try to discourage it	fear
@jk_rowling never thought an angry oompa loompa would be my Boggart, but there you have it. #boggart #PresidentTrump #nightmare	fear
Migraine hangover all day. Stood up to do dishes and now I'm exhausted again. GAD, depression &amp; chronic pain #anxiety #depression #pain	fear
#AnthonyWeiner #DISTRACTION #what is really going on? #selection #election #Syria #terrorism #race #riots #GasCrisis2016 #NoDAPL #rape	fear
@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 	fear
@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, #awful! #GOPATS	fear
10 page script due Friday for class. Who said I could do this MFA thing?  #GradSchoolProblems #someonetelltinafeytohireme	fear
@theurbanologist the tunnels! I shudder to think of the grimy tweets...	fear
MSM stoking #fear. Please remember the beautiful prayerful protests in Dallas and Atlanta. Smile at a stranger. We make each other strong.	fear
What we fear doing most is usually what we most need to do.' ~Tim Ferriss #inspiring #inspired #motivation #fear #success #hustle	fear
@NGilbert92 @_c0urtknee_ haha it's me, shocking I know 😂 you'll hear me moan I'm too cold in winter ⛄️	fear
Shriekfest is lining up VOLUNTEERS! Oct 6-9, only serious inquiries please!  shriekfest@aol.com  see free films! 	fear
About 7 weeks till I can pick up my camera again. Though I think there is a group cemetery shoot in october I can make! #photography #horror	fear
Gahh...BT, in queue for 30 minutes.. Now put through to BT Sport dept to cancel... back in a queue again... #shocking	fear
@KimPiggie @kristasaidthis oh every people can make tipo. It is terrible bullying them about that. It's trvial and very sad.😔	fear
Jeans with fake pockets #horrible	fear
I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking kill someone. Pray for me.	fear
and I'm up from a dream where I said something really retarded on twitter and it got like 10000 retweets #nightmare	fear
When your body says FUCK YOU BITCH, You ain't sleeping\n#sleep #cantsleep #drained #restless	fear
We ashamed of being an ally to you. Pakistan sacrificed almost 50000 civilians by siding you in war on #terror @JudgeTedPoe	fear
Jeans with fake pockets 	fear
#nobody #understand what #advocate mean if you do then use it #right #never be #afraid so #positive word is. I can that is #POWERFUL	fear
“The #greatest fear #dogs know is the #fear that you will not come back when you go out the #door #without them.”   \n  ―#Stanley #Coren	fear
omg i just heard my dads alarm go off have i really been up all this time	fear
Goodmorning fam, do you know that your critical condition pave way for your miracle, so #dont #worry #be #happy	fear
This white lady just told me that I incite suspicion based on how I look, being 6'4', having tatoos, athletic build and wear a durag. WOW!	fear
Just #terrible from the cats there. Wow. #AFLCatsSwans	fear
Jesus wept! Another RNS from #rusty @metaltigerplc quote 'Price sensitive news, Price Sensitive news' etc etc The #Ramping here is 	fear
Fear blocks blessings, faith unlocks them. #ManUp  #faith	fear
Happy Birthday to my favorite author, @StephenKing #horror #writer #author	fear
i had a panic attack the other night because i thought my mum was out but she was actually downstairs and she started bashing around hrjdjd	fear
Body is sleepy but the mind is active. So sad... Have to get ready for work in 30 minutes. Damn! 	fear
Whatt a trailerrrr !!! @karanjohar @AnushkaSharma #RanbirKapoor #AishwaryaRaiBachchan i am COMPLETELY BLOWN !!  #longingformore	fear
Don't be #afraid of the space between your #dreams and #reality. If you can #dream it, you can #make it so	fear
@metrotrains why is there no disabled access at pontefract monkhill? #terrible	fear
If you truly want more of God in your life, it requires letting go of some of the old things, to allow new things to flourish. #stop #start	fear
a vote for #killary is like sticking a knife in a toaster #shocking #MakeAmericaGreatAgain	fear
honestly all my friends do bnc i mean it and i am feeling #terrible hahaha	fear
I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!	fear
@alyssaxbeauty nightmare before Christmas	fear
The only thing scary about a 1-armed man trying to scare someone is the fact that he feels his 1 arm is only good for tryin to scare someone	fear
The focal points of war lie in #terrorism and the #UN needs to address #violentextremism	fear
#ahs6 every 5 minutes I've been saying 'nope nope I'd be gone by now.' 'MOVE' or 'GTFO' so thank you for the 	fear
@Netflix_ME penny dreadful season 3?	fear
happiness is... not having to set the alarm clock for the next day	fear
Ignored broken tooth for so long, now have abscess. Need dentist but #fear makes it hard for me to go..45 and still can't go to dentist	fear
@NativeApprops @SBShear @HuffingtonPost Shew. That was 	fear
When someone tells you they're going to 'tear you apart' and all they have to say is 'why are you so tall?' #shocking	fear
&gt;.&lt; too much clutter in my brain with recent little changes that I haven't yet processed... #dying #panic #IveBeenBusierWhyAmIOverwhelmed :(	fear
Did you know I specialise in #anxiety  and #panic attacks? Get in touch for all of my solutions for you. #Coventry	fear
@joeyskawaii i know i don't know u, but physiatrists are seriously the number one best thing for people with anxiety.	fear
Thanks for ripping me off again #Luthansa €400 not enough for a one way flight to man from Frk then €30 for a bag then free at gate 	fear
3:45am and off to the hospital! Elouise's waters have gone!  #Labour #LittleSister #superexcited	fear
I'm such a shy girl🙄	fear
@Max_Kellerman  it also helps that the majority of NFL coaching is inept. Some of Bill O'Brien's play calling was wow, ! #GOPATS	fear
even walking around with my family members who carry guns makes me nervous and theyre my family....	fear
@ManUnitedWriter He has had a dreadful first half, not to mention rashford would've got on the end of a couple of those through balls #pace	fear
The 2008 crisis was just the tremor In advance of the earthquake'	fear
a panic attack AND CALL YOURSELF A REAL FAN makes me so mad like i dont even have the words to explain. this is why some people give no +	fear
Good Morning!!!\n\n#leadership #healthcareIT #socialmedia #connector #ceo #writer #AI #EQ #security #bigdata #Growthhacking #tech #fear	fear
@erickogi @citizentvkenya @OfficialJMbugua but at what price. The near misses are too many, am afraid it may translate into something else	fear
@AmyMek this is so absurd I could laugh right now (if I also didn't feel like crying for the future of our country). #despair #wakeupcall	fear
What a shamefull, unequal, dangerous and worrying world we live in nowadays! #terrifying #Charlotte  #shitworldforourkids	fear
So is texting a guy 'I'm ready for sex now' considered flirting?' 	fear
@camilluddington the fact that YOURE nervous makes me want to crawl in a hole	fear
@maddie_truex just wait till they hit you with the 5am fire alarm in the middle of winter. Those are sweet	fear
@AOLUK @JamesHayr @TheDrum Anychance of addressing the communication I sent to you yesterday??? I still haven't had any contact #shocking	fear
It'd probably be useful to more than women, but I'm dealing with re-reading an article about a woman being harassed on the subway. 	fear
Let's refuse to live in #fear - #sotoventures	fear
@SherriEShepherd because #whitepeople are #afraid of large #blackmen?	fear
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted	fear
@JogglingDroid @BrancoCarmine @Otto_English yeah, #UK was quite the 	fear
Ffs dreadful defending	fear
#NawazSharif says India poses unacceptable conditions to dialogue.#India's only condition is an end to #terrorism. :@MEAIndia	fear
So is texting a guy 'I'm ready for sex now' considered flirting?' #shocking	fear
Rear garden alarm activated  at Telford house at 106.4.	fear
3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys?  #customerservice #2hour #waittime	fear
@chutneysupercat hi lovely brownie, MM is calling me tuppytupperware.. its awful	fear
In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol	fear
I realized that it is not #death that I #fear but it is the act of dying. \n#life	fear
And there you go. After that wild start, wouldn't be surprised at all if Sweden wins this game. Too much experience there to panic.	fear
Projection is perception. See it in someone else? You also at some level have that within you. #anger 	fear
@sandahlcarrie Your comments concern us, Carrie. Please DM your record locator and details.	fear
If you follow #Trump, a certified #bully there is no question you or your children may go to #War vs consumate #Diplomat @HillaryClinton	fear
I wish harry would start tweeting people again	fear
Fuck me....what the fuuuuuuuck did I just watch?!?! #STAGESCHOOL is awful.....no that flatters it!! #shocking 😮👎	fear
Goodbye everyone, tremendous #LTHEchat tonight	fear
Romero is fucking dreadful like seriously my 11 month old is better than him.	fear
Accrington Stanley? Who are they? Exactly. Things looking dire for West Ham despite the win. What's changed since March? #bbcfootball	fear
Ever been really lonely and your phone keeps blowing up, but you just can’t pick it up and respond to people?  #recluse #issues	fear
@VectoneMobileUK The worst customer service and lack of professionalism from this service provider! #phoneprovider #badbusiness #terrible	fear
Hey no turn over after a kick - way to go Texans!  Way to go!  #Texans #terrible #noheart	fear
When your friends want to go out drinking but you know you gonna have to say no because social #anxiety runs your life	fear
First day of college feeling nervous	fear
@_stardust_3 unless your concern is people figuring out who you are for wtvr reason, I don't see why you shouldn't tweet about other things	fear
You make me breathless.	fear
Somewhere I rd a rpt tht Pakis wr afraid of TSD &amp; asked it 2 shut dn. Congis obliged &amp; exposed it,hounded them.time to revive. #BadlaofUri	fear
On my life I'll never understand why anyone would pay money to see @LifeOfDesiigner #terrible	fear
Staff on @ryainair FR1005. Asked for info and told to look online. You get what you pay for. #Ryanair @STN_Airport #Compensation 	fear
I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit 😭	fear
Even after @O2 ref the £5k fraud, they still treat me like dirt. No returned calls or apology #shocking #customerservice @mse @resolvercouk	fear
@soozclifford Sure have... Sydney are too tough, too quick and their 'team' pressure is too much for the Cats to handle. Motlop/Cowan 	fear
@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't 	fear
@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking	fear
I walked 3.4 miles today, the most I've walked since I got #rhabdo. Going back to work tomorrow.. here's to hoping it goes okay 	fear
Don't #worry if you're not the best , if you are doing something you #love , you're heading in right direction ...	fear
I don't get how people can leave their phone on don't disturb all day...does your mom not threaten you when you don't respond within seconds	fear
Might start stanning Lady Gaga again - more so than last time - but shhh don't tell Connor	fear
@pronounced_ing However I am pretty sure my over excitement did not help your bullet journal fright. 🙃	fear
@RussiaInsider Really sad &amp; surprising. 1 side #Russia fighting against #IS &amp; on the other supporting #Pak which is epic centre 4 #terrorism	fear
@JordanChariton If that doesn't out Dem's in panic mode then I don't know what will...	fear
@Cernovich It's like the horror movie The Hills Have Eyes...	fear
@bothsocial Thanks for the follow! Hope you’re having a terrific day!	fear
second episode of AHS 6 here i go 	fear
#India is sponsoring terrorism in #Balochistan. #KulbhushanYadav an Indian spy agent was arrested in Balochistan by Pakistani forces.	fear
@TheDuranSite Russian mistrust of the U.S is well justified &amp; the precaution they've taken are very prudent.	fear
@ccrago It was dreadful, even after he met the Catfish he still thought it was her!	fear
me: are you guys dating yet #trans #nervous #blowjobs #TFB dating in mack north ohio Bewdley	fear
@safety @Support \nHi 🌷\nWhy do you always suspend ISIS hunters\n \n👉@snafy2019\n\nKindly please reinstate our members\n*He fights terrorism d/n	fear
the day they disclosed they caught her googling cholroform we were fucking aghast	fear
@TimesNow indian army crossed loc into pok to bust terror camp on 20th Sept night?	fear
From harboring Osama bin Laden to its relationship with Haqqani network, there is enough evidence to prove Pakistan is sponsoring terrorism	fear
@Rocks_n_Ropes Can't believe how rude your cashier was today when I was returning an item!  Your customer service is slacking. #terrible	fear
@TJ_FASHO lmao clown my own hair I'm going to dread lmao	fear
This has #turned out #better then I expected admitting you tried to #intimidate 😂😂 #cantstoplaughing I really can't and it's in #spokeword	fear
#GetSmartWithARQ is a smart way to start investing and #whiteicenetwork is smart source 2 #start #skilled #manpower #recruitment for ur firm	fear
@DeionSandersJr @DeionSanders so bad...Slash prices or send them to refugee camps, like team gear after they lose championships. #awful	fear
If I was a ghost I'd haunt people by giving them cramps in both of their legs when they do cardio 😈😈😈 #Mwahaha	fear
@EASPORTSFIFA EA sports technical support team really suprised me 😊 SUPRISED ME AT HOW SHIT THEY WERE 	fear
@LanaDelRey @Ocelottacash tfw ur fans panic cuz they think u cut ur hair	fear
Last night I had a dream that today was Christmas. I woke up screaming because I wasn't ready. 	fear
@asda if I wanted GREEN POTATOES, a bottle with the tag still on, plus soaking wet items delivered - I'm winning today-sadly I didn't #awful	fear
It's simple I get after two shots of espresso 'Grande, decaf, 130 degrees soy americano with extra foam' #barista #nightmare	fear
Getting ready to open the tastings at Whisky Shop Dufftown Autumn festival! #panic #murraymcdavid #whisky #drams	fear
STAY JADED everyone is 	fear
#ADHD &amp; #anxiety are #IRRELEVANT\nAnyone will be #EVICTED if a significant amount of rent HAS NOT BEEN PAID \n#mentalhealth aside\n#CantPay	fear
@mas_critical The irony is that those protesting about this kind of stuff are the Orwellian nightmare they think they’re fighting against.	fear
@DatelineNBC this is a sight, sound &amp; smell to behold in person--still gives me the creeps to think about. 	fear
@jdwmaguire 'They will be a formidable challenge' Roy Hodgson on Northampton Town *shudders*	fear
If her legs aren't shaking, you're not doing it right.	fear
Watching It Follows.  This is a super freaky movie.  #horror #scary	fear
@jk_rowling @Riverfeather207 Donald Trump in the White House #shudder	fear
@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! 	fear
We hesitate to #live our #dream because of some unknown #fear which actually does not exist.' #AqeelSyed\n\n#LifeisBeautiful #LiveWithPurpose	fear
@OddNMacabre One day I'm drinking a bottle of nyquil, the other I'm sleeping zero. My lovely #horror fam, which should i watch? 🎩	fear
Going to get myself a copy of @StephenKing's CUJO for an upcoming project that I can't talk about just yet. #horror #amwriting	fear
I'm literally never home and my parents threaten to charge rent if I don't start cleaning the house everyday. OK.	fear
@ChickOfBeauty No!  By Y'all I mean rioting, fire starting, business burning, looting ASSHOLES!  That create #BlackLivesmatter 	fear
My wedding is in two weeks and I'm actually really nervous. I just want things to go right, I don't want to get sick or get canceled ;;	fear
@cazzrhughes its reflective of the current political debate 	fear
I always thought I was too empathetic but it's becoming clear that the majority of you guys are plain insensitive to an alarming degree	fear
@JonnyDunn93 and Gerrard was awful then	fear
@amychozick @jswatz Not a word about terrorism.	fear
my husband lost £800 when he booked an apartment through @Airbnb that didn't exist... @AirbnbHelp didn't care #nightmare #airbnbnightmare	fear
Aberdeen st Johnstone, let's see who can punt it the furthest #awful	fear
@AdoreDelano ill be there... with VIP TICKETS! Can't wait to meet you. Never met a famous person i admire before! #nervous	fear
@TheYoungEvans_ 'Kylie, you know me. I won't take no for answer for this kind of things...' *he would smirk and start on the crust.*	fear
Really.....#Jumanji 2....w/ The Rock, Jack Black, and Kevin Hart...are you kidding me! WTF! #ThisIsATerribleIdea 	fear
So about 18mths ago i signed up to @Lumo_Energy for their @VirginAustralia / Velocity FF deal. 18 months in still no FF points #shocking	fear
Beginning the process to see if working is an option. #mentalhealth #complexptsd 	fear
Don't be afraid to give up the good to go for the great. - John D. Rockefeller #quote #inspiration #afraid #great #motivation	fear
If you really care like you state @flyfrontier @FrontierCare then I would seriously address sensitivity training to your employees 	fear
If I could turn anxiety off--I would. #nooneunderstands 	fear
#Debates2016 #AskTrumponeQuestion why do you #bully and # insult #people so much more than any other candidate in history? Not leadership	fear
My mind always seems to work its best at night #restless	fear
SO many great pics from the show in Tokyo😍 I like all his outfits now except the lace one w those horrible pants....💁	fear
#NewYork: Several #Baloch &amp; Indian activists hold demonstrations outside @UN headquarters demanding Pak to stop exporting #terror into India	fear
Have the producers of @soverybritish ever been outside of their country? These are universal problems. #worldwide 	fear
That rocky horror remake looks a bit w a n k	fear
I look #horrible today and I just saw 6 people ik in the past 10 min :-)	fear
@JoyOfBearding The Haunting is my favorite horror movie too! Actually one of my favorite movies of all time no matter the genre.	fear
I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible	fear
Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 	fear
@jkriv You're most welcome. Please check with us anytime you have a question or concern.	fear
Absolutely shocking. The decline of Rooney is a little embarrassing really!	fear
Retweeted Dr. Rand Paul (@RandPaul):\n\nStop fueling a Middle East arms race and worsening an already horrific refugee crisis in Yemen.	fear
A nation with a large part of the population living in #fear  of the police is neither #great nor #free  - it's actually a #fascist  nation	fear
By officialy adopting #BurhanWani, a #Hizbul terrorist, #Pakistan n #NawazSharif hv md a cardinal mistake 2day tht'll haunt fr years. #UNGA	fear
Set n alarm '@Innocentia_T: I wanna nap but I'm scared I'll wake up tomorrow .'	fear
Nothing worse than an uber driver that can't drive. #awful	fear
@BenjySarlin @MargieOmero @MonmouthPoll not to worry, he'll flip Wisconsin	fear
339:709 A local habitation and a name.\nSuch tricks hath strong imagination,\nThat, if it would but apprehend some joy,\n#AMNDBots	fear
Not sure that men can handle a woman that's got her crap together. #intimidation #independent	fear
Rollover car crash on warren st, traffic is horrid #Boston	fear
I'm just always too shy	fear
i hope this comes back to haunt you, then maybe you would know just how it felt to be like me at my lowest	fear
India wants to #shake #hands with # pakistan ..... but as usual pakistan #cheat with every #indian \n\n..........shameless pakistan	fear
Remember your journey is unique! Don't get discouraged because you're comparing your journey to someone else's. You will get there!	fear
@Orrible_Ives I didn't say anything bad about the situation great mate, can't believe some were. Makes me despair of humanity	fear
I'm such a shy person oh my lord	fear
you make my heart shake, bend and break.'	fear
I get so much PUSSY\nP - panic attacks \nU - uncontrollable anxiety \nS - suicidal fantasies \nS - sadness \nY - yearning for death	fear
@CBSThisMorning @newsgirl123456 again, profiling DOESN'T discourage (September 20, 2016; 18:41 EDT) #terror #TRUMP #FAIL	fear
#Awareness seek #shelter .#Letgo Old #habit of chasing #desires resultin in #anger #fear #worry .#Choose #Satisfaction within #Peace #Relax	fear
Sickness bug! #awful	fear
How I Murdered Your Mother #SpookyTv #horror	fear
@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a !! #disgusted	fear
I wish you stayed in Da Gump I'll make you panic like the last rapper	fear
@AttentiAlGatto LOL! Why would it scare me? It doesn't make any sense at all but it doesn't scare me! {chuckles}	fear
okay false alarm it's working again	fear
Projection is perception. See it in someone else? You also at some level have that within you. #anger #worry	fear
I can never find the exact #emoji that I'm after at the exact moment that I need it #panic	fear
Mary Berry - what's the icing on top of your Bakewell tart? It looks like horrid Mr Kipling, not something Derbyshire would recognise #GBBO	fear
She was so posh it frightened me. I'm still scared.	fear
That last minute was like watching a horror show #GBBO 😥	fear
@NaziaMemon01 yeah a terror packed terror supported speech..	fear
bout to read this article 'Moving the Conversation Forward: Homosexuality &amp; Christianity' from someone in the foursquare church 	fear
@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing. #unhappy #mean #troubled #vile 	fear
@EurekaForbes U got to b kidding me. Anu from your firm responded  when I sent the contact details. #terrible #customerexperience	fear
T minus 10 hours till I meet with a designer who wants me to model his new fashion line 😬😶 !!!	fear
@ExpressScripts u shd b embrrssd. u jack up my bp meds twice and it will still take 3-5 days? Not express at all. #expressscripts #horrible	fear
@Evan_McMullin @TheBlazeRadio Classic SHITLIB bullshit. Create a horrible problem and then 'discuss' how to solve it. What a PIMP.	fear
This is the first time I've written anything on this series in over two years, so I'm checking back in for one last nightmare.	fear
@corruptmelon now im feeling the #worry	fear
How can America be so openly embracing racism. #dismayed	fear
*in the car with mariah, the bass is literally shaking the windows, hard rap blasting, no one is talking, looking straight ahead*	fear
Hey no turn over after a kick - way to go Texans!  Way to go! #Texans  #noheart	fear
#goksfillyourhouseforfree should be retitled fill your house with old trash repainted ... #shocking #junk #trash	fear
If children live with #ridicule, they learn to feel 	fear
@cstonehoops Gonzaga not listed in the article but at 65/1 they have tremendous value, they are top10 team for sure, got everything you want	fear
Marcus Roho is dreadful	fear
I am a third year college student and and English major. Today is the first time I've ever written an essay without having a panic attack	fear
Go away please ... I'm begging »»» #depression #anxiety #worry #fear #sadness \nDreams of joy and my baby to be found...Sits on #AndisBench	fear
@rsiereilly my heart did the flutter	fear
@tbergg1 mine are good rn, gonna be horrid after next week	fear
@chloemcaleese what a nightmare!	fear
#Pakistan is ‘terrorist state’, carries out #war crimes: #India to @UN.\n#UNGA #terrorism #UN	fear
It's better to be wetter than it is to be dry' jesus christ Val don't be shy hen 😂😂 #GBBO	fear
Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows	fear
Danish pastries...oh know my nightmare! Old boots is a good description #GBBO	fear
@danielleelowell awe man I'm mad I'm sitting here already cutting tulle and ribbon already 😂	fear
Southend players always haunt Man U	fear
@yonahimes they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was 	fear
The more videos @PanicAtTheDisco  post, the more i am convinced i might should not have done that #fear #Brendonati	fear
Can't even believe just seeing you set my anxiety off 🖕	fear
Excited and nervous for Tuesday	fear
Another day Another flight 🙈  I swear my last ever @easyjet flight!!!! You take the LOVE out of flying #easyjet  #alwaysdelayed	fear
@JasonBHampton it's Bowers. I went and drove it for a while this evening #horrible	fear
im so tired but i still have thisbhuge history test in a few minutes i cant afford to get freaked out now oh god if i have an anxiety attack	fear
@RealMichaelKay Annoys me to about the Ortiz tribute too, how would the Oriole fans and organization feel if Yanks did that to them? #awful	fear
I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety	fear
@p4pictures it would be great but what if the card crashes 😱. It's happened to me twice #nightmare	fear
Hope was an instinct only the reasoning human mind could kill. An animal never knew despair.	fear
@Cinestrong something a cyber bully would say	fear
@dburka I'm not sure what's worse: that, or the use of Comic Sans on a website (or anywhere else)  #comicsans	fear
Approaching #terrorism from an anti-racism POV is futile, instead promote prejudice towards racism. That way we are all on the battlefield.	fear
That free kick from Rooney was awful	fear
@AlZeidenfeld @DavisMattek @FI_GPP_Quotes @LoughyFI @FantasyInsiders terrible handle, but I owe whoever runs it a lot. #GPPHallMonitor	fear
Caballero is shocking	fear
American horror story in bed 👌🏼	fear
Paranoia is a fear every races has	fear
When you wake up, scroll through social media, and another father was taken from his child #nightmare #everyday #KeithLamontScott	fear
onus is on Pakistan' : @MEAIndia after #Uri #terror attack	fear
I'm so restless	fear
PM #SheikhHasina in @UN speech terms #terrorism as global challenge and urges world leaders to work together to unroot it from everywhere.	fear
@quiettcricket can you maybe break it down into smaller bits? or space it out so it doesnt seem to daunting?	fear
And I cried in front of my guy last night. And it's just been a horrible week but it's only for a week	fear
@Joey7Barton I remember Joey slagging England player's off bringing out books after crap tournaments..same same..crap player #bully	fear
My life is going downhill at an alarming rate	fear
We Are Source!!\n\n#mindset #philosophy #thoughtsbecomethings #news #lifehacks #fear #you #LIFE #PleaseRT #ProblemSolving	fear
Just had to reverse half way up the woods to collect the dog n I've never even reverse parked in my life 🙄 #nightmare	fear
Some of these fb comments and/or tweets should make some people realize why black Americans feel the way they do 😳 	fear
@noveliciouss OMG, that's such a beautiful quote.  #amwriting	fear
@News24 #FMF protesters aren't interested in reasoned debate, just #intimidation #violence &amp; #disruption to get demands met	fear
@AnneMarieIAm Heard #alarm 1. time in Germany today #youFM, TG finally .. and far far too late. Germany always late w UK artists!!😡😠	fear
I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid 	fear
@GaryLineker yet you and all the other English pundits are afraid to criticise him	fear
Back on my 	fear
@iSmashFizzle that's me all the time. I carry ginger candy, peppermint oil and sea-bands at all times 	fear
Well this is flipping great! Flipping standstill on the freeway!  #stepofftheledge #youvegottobekiddingme	fear
The anxiety I have right now😭😭😭	fear
For a team as big as Bayern and the they like to play football, their pitch is fucking dreadful. Certainly no Emirates pitch anyway.	fear
The horrible puns for the day have been made. I shall return to my cage in a dark corner by myself while crying &amp; laughing hysterical now.	fear
My goals are so big they scare small minds	fear
@paige_christian awe man, when are you free then? ☹️️☹️️☹️️💘💘💘	fear
@GuardianAus @guardian because there is a realistic probability that a clown might be their next president. #clown #uspol 	fear
@LeeMorris7 I had no idea until I came off air directing at 7pm #shocking 😕	fear
@AllyTheRipper @ProoF @SpaitoGaming every horror movie that frightened me as a child i.e. 'IT', Halloween movies all of them, nightmare on..	fear
BibleMotivate: Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you.#faith #leadership #worry #mindfu…	fear
@aroseblush Hello !\nThe bigger the bully, the more crocodile tears. Bullies always act like offended victims.	fear
@LucasDrakeH @realDonaldTrump @GenFlynn @RandPaul @trump2016fan terrorist attack and terrorism already exists in the history of islam.	fear
@joey_coops yes Hun! Avoid at all costs!! 	fear
I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. 	fear
mm nothing like a good old fashioned panic induced cry on your living room floor	fear
inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho	fear
@InfluensterVox @irontekfit I love my #IronTekFit protein shake in the morning before yoga! #ESVoxbox	fear
#quote What U #fear controls U. Fear is not out in life but in ur mind. Real difficulties can be overcome - Cheryl Janecky	fear
@todofuku dreadful day at work n now im gonna be late for class n im covered in paint, n now i have to work a night shift too :/	fear
@ChowdharyMahima Appreciate ur 'half truth.' Don't let ur good judgement swayed in the realm of propaganda. State doesn't sponsor terrorism.	fear
@STLouis_RamsFan their whole team is limited when they're on the field.  #terrible	fear
What an actual nightmare	fear
More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long	fear
On the last episode of #MakingAMurderer poor Brendan glad they #appeal it  #crime #documentary #reallife	fear
hi my names anxiety and i have shaun	fear
#Malaysian police arrest 4 people for suspected links to #terrorism including three #foreigners\n\n#Malaysia	fear
I've used Dey Know as my alarm clock song throughout college #RIPShawtyLo	fear
bad news fam, life is still hard and awful #depression #anxiety #atleastIhaveBuffy	fear
I'm afraid she's the goat you libeling people?  #goat #libeling	fear
