Sentences	Label
@Matalan when the lady in Xmas dept answers your call as 'hello mrs Xmas' yep true story #winning #Xmas #cheer #goodcustomerservice ❤ 📞👍😊	joy
Your #smile is a messenger of your good will.	joy
We have been a better second half team this season. So there's that. 	joy
@chenaidavid easy, breezy, beautiful rasta mon	joy
@Nick_Offerman I'll be there!! Can't wait for all the #mirth!	joy
@p_dortch7 I make sacrifices to make you happy	joy
@rosyIipH glee glee glee glee gLEE GLEE i LOST LOST LOST lowe much	joy
Of cheerfulness, or a good temper - the more it is spent, the more of it remains.	joy
@itsyourgirl_Z happy birthday :) have a blessed day love from Toronto :) #bday #smile	joy
Asked one thing from our guys tonight and got it! #happy #proud #disappointed - THAT IS FOOTBALL #timetoclimbthetable	joy
Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday #breezy	joy
@Y2JaKe85 yessir. Also cheering for Sweden bc of Lundqvist	joy
@RyuRedwings2 and I have discovered you can now send animated gifs over the updated iMessage	joy
Sometimes he likes to ride arround on people's shoulders or drop on them unexpectedly from vents or doorjambs. Like a big, gleeful spider.	joy
@B4caferacer I see things in  the clouds that others can't see so I can #elate	joy
It feels good to get outside for a minute and get some fresh air.  It's hard to stay cooped up inside all day 	joy
@Casper10666 I assure you there is no laughter, but increasing anger at the costs, and arrogance of Westminster.	joy
love to play underlord while listening to cheery anime music	joy
The book that can start improving your relationship tonight.  Taking you on a journey of #fun, #laughter, #romance and #metaphysics.  htt…	joy
Does anyone remember a movie that is animated in the late 70's called Shame of the Jungle John Bulushi was in it wild if that's your taste	joy
that's my breezy breezy breezy that's my breezy that's my buzzinnnnnn.	joy
Food that gets delivered 😍🙌🏻  	joy
@finkowska @PigletParker they happen. I expect your thumbs were all over the place in glee, interpreting my double negative.	joy
Logically speaking, this can't be the worst I've ever felt and even if it was then its passing will still be a joyous occasion	joy
tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor #exhilarating #NYCletsgo	joy
These girls who are playful and childlike seem to have such lovely relationships. Can't imagine them having serious convos but it's cute  😍😍	joy
Hey NASCAR fans. Are you going to the race in Loudon this weekend?  Why not stop by New Day Diner for a great hearty breakfast before you go	joy
@niceoneWern @Alotta_Pain the gleesome threesome	joy
@MericanMainer AWW. I had a Maine Coon when I was little named Ted Eddy the Wonder Cat. They're such good cats! Very playful and sweet	joy
Halfway to work and I realize I forgot to put on underwear....It's going to be one of those days! #mombrain #toomuchgoingon #longday 	joy
@_haye_ optimism is he'll lose, that's actually a compromise :P	joy
@LeBatardShow #heyday Race war 2016	joy
@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life. 	joy
Watching football matches without commentary is something that I rejoice, found a transmission of City’s match like that today, joyful.	joy
will i ever get the nerve to quit the restaurant ??? find out tonite on glee!	joy
Happy #internationaldayofpeace everyone hoping that the world becomes a better place less division more happiness keep smiling. 😄😄❤️	joy
*violently screams at the four winds* WE AINT EVER GETTING OLDER *cute jovial rhythm starts* *moves hips along and waves arms in the air*	joy
I feel like one of my friends brought this freshmen in my class over to pre game earlier in the year bc she keeps smiling at me	joy
@peachkellipop the whole thread is jovial and fun and then this comment is like FULL of misogyny	joy
I love this hearty negro laugh jade and @XavierDLeau let out re:lochte 😂😂	joy
myself that despite the absolute delight my children and I would feel having a kitten in our home, the misery my husband would feel is more.	joy
Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl	joy
@DipstickDipper \n'It's alright!' She said cheerfully trying to make the moment fun	joy
Watch this amazing live.ly broadcast by @maisiev #lively #musically	joy
TheNiceBot: IndyMN I thought the holidays could not get any more cheerful, and then I met you. #TheNiceBot #الخفجي	joy
Cover it up with a smile, maybe it'll get better	joy
Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! #optimism	joy
Hannah: 'This week on Survivor: Find out who is more buoyant. Gen X or Millenials!' #survivor	joy
The #most wasteful day is a #day without 	joy
I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight  #quote	joy
@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways	joy
It's so breezy I love it 🌬️🍃💛	joy
Omg I'm outside making beats with garageband and some little birds  decided to chirp along （≧∇≦）	joy
Be joyful in hope, patient in affliction, faithful in prayer. Romans 12:12	joy
Lord Jesus, I don’t want to be in prison. I want to be free. Entice my heart with the beauty of Your truth &amp; allow me to rejoice in it. Amen	joy
Today is the first time any math professor let us live early before the class time !!! #15 min #feelsgood #happy #wednesday #	joy
Melissa Benoist and Grant Gustin HAVE to do a musical crossover episode! #glee origins #arrowverse	joy
So happy my next class is canceled bc..im od tired 😭	joy
A delight to be at the Lane tonight and witness the debuts of some young talent that could be the backbone of our club!! #COYS	joy
The Lord thy God in the midst of thee is mighty; he will save, he will rejoice over thee with joy; \nZephaniah 3:17 KJV	joy
Be happy not because everything is good, but because you can see the good side of everything 	joy
Happy Birthday @Brooke56_56 #cheer #cheerchick #jeep #jeepgirl #IDriveAJeep #jeepjeep #Cheer	joy
Method into thin out assault corridor thine liveliness: cHd	joy
I envy ice, at least if you give it warmth it melts #TaylorLautner #Twilight #hilarious #quote	joy
@daveweigel a laurel and hearty handshake	joy
@LethbridgeCity I love how playful you guys are becoming -- both on- and offline! 🚗 🚕 🚙 #beepbeep	joy
Watch this amazing live.ly broadcast by @matt.boss  #musicallyjh	joy
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious	joy
Somebody who has braved the storm is brewing. #cheerful	joy
Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh	joy
A 'non-permissive environment' is also called a 'battleground' - #MilSpeak 	joy
Being #happy means letting go of the clinging and attachment to things in your life. #WednesdayWisdom #life	joy
it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish	joy
I see I'll be hovering over the block button today with much glee.	joy
@JessicaZ00 @ZRlondon ditto!! Such an amazing atmosphere! #PhilippPlein #cheerleaders #stunt #LondonEvents #cheer	joy
@Zerfash — can't wait.' She said cheerfully and grinned.	joy
We so elated, we celebrated like Obama waited until his last day in office to tell the nation, brothers is getting their reparations	joy
A presentations propensity for hilarity plays a large part in determining it's funny/offensive ratio and how well such thoughts will go over	joy
@Corsair those sparkling looks like a gay vampire 😁	joy
@Somong_MGMT We need 2 bust up the elites in DC, we need jobs 4 all, we need to clean up the blithe in inner Cities, rebuild housing...cont2	joy
[Moment of levity on the B41] Baby: I want ISIS! Give me ISIS!\nMom: Shh!\nBaby: I want ISIS!\nWest Indian woman: She wants what?\nMom: *Ices*.	joy
Pain in both your hips during squats is a sign of youthfulness and being spry right? 🤐🤐🤐🤐	joy
Good morning joyful people. Choose happiness to have a great day today #morning  #happiness #grandmercurejktkemayoran	joy
ninaturner: Mine too. With what is happening in country, I needed this moment of levity bernblade LisaVikingstad	joy
@rheafraserx took them an awfy long time to spot their goal was disallowed ☺️ #pleasing	joy
Do what makes you successful and #happy now and forever	joy
hilarity ensues	joy
Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration 	joy
Stack up with porthole under way heyday through worthy of faith bull's-eye transportation services: moM	joy
@mcharlesworth7 Forget the hair, that salon looks so light &amp; cheery! Would go there for a coffee &amp; read a book!	joy
It's the #FirstDayofFall and I'm so happy. Sipping my #PumpkinSpice flavored coffee and #smiling! Happy Fall everyone! #amwriting	joy
Good #CX most often doesn't require all that much. #smile, #care, #relate and be #helpful. Thanks, Lakis Court Hotel in #cyprus	joy
@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so ➤	joy
i fix a clever ritual to make you feel frolicsome	joy
@DJ_Musicologist #Disney's 1994 #animated #musical #film #TheLionKing was influenced by #WilliamShakespeare's #Hamlet. Songs by #EltonJohn.	joy
@Tomstarling86 He didn't have many chances to show what he can do but looked lively and had a good shot tipped over the bar before the end.	joy
@ErinAndrews I ❤️you on DWTS You make my night every show! 😘 	joy
Half past midnight, loud banging on our front door, been told about new rape cases in Edinburgh today  #nosleep	joy
I'll find Myself smiling and even laughing at jokes that I don't even think are particularly funny, and I know it's because YOU love them!	joy
@tunaeP_ cheer up☺️	joy
Her charm is liveliness but this is also her weakness.	joy
@Girlandlurchers Yep, peeps on here always out to cheer others up! I'm fine, drooling at GBBO x	joy
Happy birthday @iRidhiDogra keep smiling always.Wishing you a wonderful year ahead mam	joy
@beautyfulli_ami that guy in the back of your picture is hilarious	joy
Like I said ➡ there's plenty of cheddar in the cheese to go around! For everyone. ☺ #smile	joy
@MacDsmash you should get some @SSB_Swedish delight	joy
@wenniss are you cheering for team Sweden today or team North American?	joy
The Quarterback' wrecks me every time.. 	joy
It's funny that everyone came in my life as they like how far I'm cheerful and self confident could make me 3abla kaml fg2a kda 😂😂😂	joy
@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --	joy
Come to the @BullSkitComedy FUNdraiser this Fri. at 8pm @TheScottBlock. Because #pie + #face = !	joy
#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. 	joy
Online now !!!:) all day come play with me !! I'm happy happy horny playful sweet sour;)	joy
The smell of freshly cut grass didn't even cheer me up...boy oh boy	joy
Smile at people and see what happens.  I think you'll be surprised #smile more #surprisepeople #influenceinternational	joy
And the weathers so breezy, man why can't life always be this easy?	joy
Accept the challenges so that you can literally even feel the exhilaration of victory.' -- George S. Patton 🐶	joy
Dehydrated, exhausted, stressed but still blessed. 	joy
Fee otherwise tricks: palm oil delegation mt jaunty resident: TZxCHLdAQ	joy
i animated a little thing i might post it tomorrow since itll be a Good Thursday.. nice...	joy
smoking weed while you watch 12 pull somebody else over is the most joyous thing ever.	joy
And the weather so breezy, man why can't life always be this easy	joy
@faithstrust @TheeCurrentYear imagine being this stupid for trying to chirp because of some racist prick.	joy
.@POTUS Obama describes his temperament as 'steady &amp; on the buoyant side.'	joy
@billie21806 @cnnbrk tell that to your bodies cheering on the deaths of black people by cops. their fear is killing us.	joy
You know what's great about #GBBO ? Contestants helping each other, cheering each other on. So important.	joy
Some People hate nothing more than a happy confident person. Never mind #happy #confident	joy
I'm just still . So happy .\nA blast	joy
@LostGermain ' Want to have a spar?' The prince smiles and reaches for his hilt and his icy eyes keep on Aaron, a playful look in his eyes.	joy
I just really enjoy bright colors, like the colors you would see downtown Miami	joy
I am a simple human being who just really loves @aliciakeys like truly, madly, deeply rejoicing in her existence, class and queendom	joy
Be happy not because everything is good, but because you can see the good side of everything  #optimism	joy
@SteveStratford9 @PaulTowheyJr @ClassicDrWho @BBC @bbcdoctorwho all those will get animated IMO. Companion changes/Monsters/Classics.	joy
A cheerful heart is good medicine, but a crushed spirit dries up the bones. A wicked man accepts a bribe in secret to pervert  justice.	joy
Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears	joy
For what a beautiful day. #elated	joy
Watch this amazing live.ly broadcast by @kaylaaa_sartorious #lively #musically	joy
Chris would take full responsibility and would want us all to rejoice in the memories we all had with him.	joy
Watch this amazing live.ly broadcast by @its.finfin  #musically	joy
@Cherie_Fitz it's being extremely playful	joy
Epicurus~ The man least dependent upon the morrow goes to meet the morrow most cheerfully.	joy
@fillegrossiere @PeasParsley @tombrodude bobs burgers is an animated show. Maybe Bob looks like him. They would cast him based on voice too	joy
WHY TF DO BROKE BOYS KEEP TRYNA FIND GF's? GET UR FUCKIN $$$ RIGHT B4 I SMACK YO BITCHASS, she deserves 2be happy &amp; u don't deserve that ass	joy
@TampaBayRay I cried with laughter.	joy
@LiamJamesVernon love the optimism!! BLUE MOON!	joy
Big thanks to Brad Pitt who's trashy ways brought a modicum of levity to an otherwise lame week of political 💤.	joy
Gen 8:21 NIV—The Lord smelled the pleasing aroma and said in his heart: “Never again will I… lifelong depravity	joy
@essdotX the jovial and forgiving negro is always pressed upon to act against his/her self-interest in favor of the oppressor	joy
@bruins_514 @gorddownie @thehipdotcom It would be #TragicallyHip if they can #help @TOYSFORASMILE make #hospitalized  #sick #kids #smile 😊✌❤	joy
Your lion's heart\nWill protect you under stormy skies\nAnd I will always be listening for your laughter and your tears	joy
@iyaycruz lets see chirp	joy
noah fence but i want a harley quinn or blake lively layout	joy
@LFScott57 Miss Cookie sends her thanks! She's not as spry as she used to be - like me! She doesn't have the adventures the young pups do!	joy
@7we4k LordDerply for it. It's like yugioh for animated shows!	joy
Being a veteran just totally got me out of a ticket. I'm elated right now, close call.	joy
@JackCurryYES he's just lucky...bad pitchers...#WHATEVER...ElKracken is #legit #future  #gottawearshades #LetsGoYankees	joy
#PeaceIsPossible when both party accept one another and rejoice together after #OndoGuber,Nov26. @JciOndokingdom @cuttie_dove @Lekibeat	joy
While I was walking, a little boy in a red shirt(5/6 years of age) shouting from a distance of 3 meters, in a jovial manner saying...	joy
@aradsliff don't know I'm from nj we are the worst on purpose. #laughter	joy
Day 9 and I am elated because I'm taking PTO tomorrow so I'm doneeeee. But:	joy
@Babylonian I convinced my mom to watch it. Killgrave gave her literal nightmares, but watched last episode four times. #smile	joy
And by the way, Takeru's eyes sparkling while eating was like the cutest thing ever.	joy
what does everyone have against sparkling water?!? such a bomb drink when you mix it with stuff	joy
@ardit_haliti I'm so gutted. I loved her cheery disposition.	joy
@MalYoung @AngelicaMcD I hope to now see some levity, light, romance and happiness come Stitch and Abby's way after such a long hard road.	joy
May the optimism of tomorrow be your foundation for today.	joy
@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !	joy
Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically	joy
The people that call in to POV on KX4 make my night. 	joy
Watch this amazing live.ly broadcast by @kelli.peterson #lively #musically.   Come WATCH	joy
@indermethil True. We were rejoicing the fact that we signed a quality young CB but we need one more at least. @MarcBartra ? mebbe :P	joy
It's Thursday which means it's Grey's day #TGIT #rejoice	joy
#MeogysDailyVocabEnhancment Elation: quality or state of being elated; feeling or state of great joy or pride	joy
Currently listening to @ScottFoxonair &amp; @KatCallaghan @Z1035Toronto podcasts!! Can you guys please move to #yvr ?  #missyou	joy
#PiersGough on thoroughly lively and imaginative developers—“Sager have always challenged us to do better and do better.” @IslingtonSq	joy
Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2	joy
To give cheerfully.	joy
“Don’t burn out; keep yourselves fueled and aflame. Be alert servants of the Master, cheerfully expectant.' Romans 12:11-12	joy
What a #lively #lovely #shower 😇 ..	joy
With that draw, the scum must be rubbing their hands with glee! Typical draw for the Woolwich lot!!! #jammygunnerscum	joy
@cedricyarbrough We love you! #hilarious   We are looking forward to SO much more!  #kudos on the #pilot @Speechless_ABC #speechless	joy
#smile every morning to a positive head start with your #clients relations	joy
@jimadair3 Guitar shop owners everywhere rejoice	joy
I'm moving this weekend &amp; my sugar daddy will replace it so, it is what it is. Niggas still happy.	joy
@FoRDaYS14 😳 chewing what?  #arcdental #turlock	joy
Top seed Johnson chases double delight at Tour Championship	joy
@ChrisLoesch @DLoesch Modern Day book-burning without all that awful guilt. Oh, and now with more gleeful social sharing for the a$$hats.	joy
The Quarterback' wrecks me every time.. #glee	joy
@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X	joy
Tomorrow, is the FIRST DAY OF 🍂🍂FALL🍁🍁and I'm elated!!!!!	joy
For a moment I found myself smiling	joy
I like talking to someone who makes me laugh, laughter is the best medicine	joy
@julwhite chirp chirp! :)	joy
On my way rejoicing, to the pulpit @ Park City Baptist Church, Surrey BC. for Midweek Service.	joy
Be it a rainy day, be it cheerful sunshine, I am a Prussian, want nothing to be but a Prussian.:|	joy
@RayGemini I've got 8 coming back this week. It's so joyous isn't it haha	joy
@ADenkyirah Happy birthday! Hope you have a wonderful day filled with lots of joy and laughter &lt;3 (despite tumblr being a jerk- once again)	joy
@reinervshunter you got this💙 #staystrong #smile #yourebeautiful	joy
But I got to see her last when she was lively and talkative and I was able to tell her I loved her so that's what matters.	joy
Sometimes I get to sit back and be proud of myself for pleasing Him so well.	joy
Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN	joy
@715d1\nI bought the Steam port of Vice City, and to my delight Billie Jean is on the soundtrack!	joy
tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo	joy
@mediacrooks @thenewshour @LodhiMaleeha @ndtv @IndiaToday This is hilarious ! Not a Freudian slip, eh !	joy
The boys rejoice as badger corner has been reclaimed for our first social of the year #cluboftheyear	joy
I hate it when im singing and some idiot thinks they can just join in with me like...this is not fcking glee #MeanRikonaBot	joy
Decide to stop being afraid. To just stop. What are you now free to do?\n\n #brave #free #honest #healthy  #life #living  #love	joy
@NoorBazzi14 lowkey I want to go just to chirp Anna LOL but say hi to Atkins for me!! One of my favourite coaches, he's smart and caring	joy
How sad is it that I'm rejoicing over a 72💀 #collegekills	joy
Such merriment &amp; laughter from @dadwroteaporno at @KingsPlace &amp; an instructional PowerPoint presentation.Well done to all concerned &amp; thanks	joy
I love seeing happy women, that glow is something real.	joy
Traditionalists say it should be bored by or bored with, but not bored of, a 'rule' cheerfully ignored	joy
@doctorofinfo I was just introducing a little levity to the convo. Yep!	joy
@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*	joy
After soul searching, I'd like to announce that I've chosen @chrissyteigen &amp; @nicolerichie to be my adopted sisters due to their hilarity	joy
@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes	joy
Another joyful encounter in Tribez &amp; Castlez! I just met Bartolomeo! Do you want to know who that is? Download the game and find out!	joy
Take my kindness for weakness when you acting silly keeping it 100 ain't your forté #breezy #ChrisBrown #TeamBreezy	joy
Every time people push #Prescription Pot, prohibitionists rub their hands with #glee because U hand them #Cannabis &amp; yourself into #slavery.	joy
#food  #деньги #smile   microsoft_.net_framework_4.5.1_full_plus_by_gora	joy
How can l rule my mind !!!!!! \nIt's hilarious that you can't 😭😑😮	joy
@FieldYates @MatthewBerryTMR @Stephania_ESPN @MikeClayNFL @FrankCaliendo goddamn...the 'celebrity' draft at the end was classic. 	joy
A hearty welcome to those who followed me.	joy
I thought I got mad for anything but my bf gets mad over any little thing lmfao shit be hilarious	joy
Just died from laughter after seeing that😂😭😂😭	joy
Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically	joy
Everyday I wake up, a different @SpursOfficial player signs a contract extension! Love it!! #future #is  #COYS	joy
Feelings got cheated when I mistook the sparkling ribena to be the normal ribena......	joy
@jadelalaa_ hahaha and u da best bro ever luv u hearty hearts	joy
All the fans wanted Man Utd at home in the next round...\nAre you cheering for Northampton or Man Utd right now?\n#lufc	joy
15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch	joy
#Appreciate what you have &amp; enjoy your life. \nUse your #smile 😃 to help others use theirs. ☺️	joy
Skiving #Freshers2016 for a me day! #nails #sunbeds and #gym 😉💜👑 #priorities #student #studentnurse #pampered #happy	joy
What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun 	joy
Had a great time at Skywalkers open gym tonight! Come our every Wednesday from 7-8 in Hillsboro and train with us! #opengym #cheer #tumbling	joy
#smile is the #respect we give everyone.	joy
.@Travelanswerman: When U ride on a pile of salt life is extra sweet! Always salty always savory! #surfing #aloha #smiling …	joy
#ThisIsUs has messed with my mind &amp; now I'm anticipating the next episode with #apprehension &amp; ! #isthereahelplineforthis	joy
So far ours greet have raised £250 for @HGatChristmas with more to come in #sparkling @CllrJohnFox @simoncotton69	joy
Maybe the entire Russian team will test positive for meldonium and the North Americans will get to replace them 	joy
The feeling of taking someone's life is either scarring or exhilarating, but for people need to realize that we're going to die at some--	joy
All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS	joy
@walterdonovanSS @mrb_rides_again evil, rich white men and their fucking cronies in intelligence/gov/academia using blithe blacks as fodder	joy
sparkling or still? #terribledebatequestions	joy
Well look at the bright side. You found a use for that rope #TipsToSurviveAPowerOutage	joy
15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch	joy
i wonder how gleeful it is to be dumb af and see the world through rose tinted glasses	joy
@tomderivan73 😁...I'll just people watch and enjoy a rare show of optimism	joy
Cool to see when smart #CowboysTwitter folks chirp the same stuff you did during your review.  This is why I joined.	joy
@safaridjh but it's so aesthetically pleasing omg	joy
@harrietemmett great minds think alike. #rejoice	joy
I'm absolutely in love with Laurie Hernandez, she's so adorable and is always so cheerful!	joy
What a great training course, lots of photos, fun and laughter. Photo's will be up soon #Boostercourse #fun #laughter	joy
I truly believe in my heart right now that Satan is rejoicing because we are all against one another	joy
There's a certain hilarity in people angry at protests against the national anthem or the flag when these acts are covered by 1st Amendment.	joy
But the lady at the store said I had nice eyelashes so that's good, right? #optimism? @verizon	joy
The #chiropractor makes me so .	joy
@TheNotoriousMMA looking like @MIckeyRourkeFP in his heyday	joy
Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically	joy
Intermit animated^%%%ncaa pittsburgh vs mississippi sprightly shiny bbva level peg varsity football telly scra...	joy
Be happy not because everything is good, but because you can see the good side of everything. 	joy
Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife #smile #love #hardworkpaysoff #fun	joy
@simmy_hanley @Schrise also a #delight	joy
Benefit out exhilaration called online backing off: JkUVmvQXY	joy
Watch this amazing live.ly broadcast by @hannah..mccloud  #musically	joy
promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see	joy
I feel so blessed to work with the family that I nanny for ❤️ nothing but love &amp; appreciation, makes me smile.	joy
Watching driven by food and @andrewzimmern going to Devon Ave to eat nihari makes me gleeful af	joy
@luckiiCHARM_ Luckii, I'm changing in so many ways bc of Him!! It's a scary but joyful feeling, making me so strong.	joy
Watch this amazing live.ly broadcast by @ittzdevin  #musically	joy
Kinda wished I watched mischievous kiss before playful kiss	joy
@gatewaypundit Mostly animated audience I'd bet...green sceen folk...the ones that don't need air..!	joy
@DumTeeDum don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened #thearchers	joy
@emilyycos the other 26 was last night at 2am while i watched the balls i animated bounce for 20 minutes figuring out what was wrong	joy
GKN so lively as well, mad quick	joy
Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot	joy
The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie	joy
Ooh #hygge, candles, jasmine tea &amp; #GBBO 	joy
did you know that the sparkling letters in Super Mario Galaxy spell out U R MR GAY	joy
second day on the job and i already got a 45 dollar tip from a dude whose was constantly twitching his eye LOLOLOL #cheering	joy
@liamch88 yeah! :) playing well 	joy
Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. 	joy
@npagliaro1 That's awesome!  p.s. ok, what are the odds of that, swapping neighborhoods? 	joy
Oi @THEWIGGYMESS you've absolutely fucking killed me.. 30 mins later im still crying with laughter.. Grindah.. Grindah... 🤓  hahahahahahaha	joy
Turkish exhilaration: for a 30% shade off irruptive russian visitors this twelvemonth, gobbler is nephalism so...	joy
Proverbs  27:9 Ointment and perfume rejoice the heart: so doth the sweetness of a man's friend by hearty counsel.\n#TruthfmDawnBreak	joy
@MerenthaProphet - the Hunter in this way, content and joyous in simple, domestic bliss? I cannot wait for word of who you truly are to -	joy
I'm highly animated even though I'm decomposing.	joy
Watch this amazing live.ly broadcast by @mrgummyking  #musically	joy
A joyous first webiversary/web mitzvah to Smithsonian's @WeiPoints!! @brianwolly @jackie_mansky @bethpylieberman @bilbo @mazeltov	joy
@Senpai_Vanilla This would be the height of hilarity, were it not for the fact that the adult swan is highly likely to attack.	joy
It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny  #lol	joy
Niggas never changed...even as a kid and a 29 year old, in his interviews, seems jovial and happy after death of his sister...he did it	joy
Love your new show @driverminnie  #hilarious	joy
When ya'll talkin about you know who I don't know who ya'll talkin bout, I'm on the new shit....chuckin up ma deuces......🔥🔥 #kanye #breezy	joy
Accept the challenges so that you can feel the exhilaration of victory. #FocusX10 #motivation #motivationalquotes #quoteoftheday	joy
Old saying 'A #smile shared is one gained for another day' @YEGlifer @Scott_McKeen	joy
Wanted to get him a cake with sparkling candles but he doesn't like cake😒😒. Ruins everything	joy
I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to	joy
backed pats -2.5 10/11 just before 	joy
@tweet_faver its reaper!! before he became reaper, you can find their stories on the wiki and thru the comics and animated shorts!	joy
American Schools are lively	joy
.@Travelanswerman: The possibilities R endless Becca when U unplug from the 'Matrix!' Stay salty and #happy #surfing! #sunset #aloha …	joy
Why bother tweeting poor men's? \nWhat good does it do?  If I'm unable to be cheery,  I go quiet.  Missed you,  btw	joy
Accept challenges in life, so that you may feel the exhilaration of victory.	joy
You head north and arrive at a breezy cave. It smells sweet. You glance at your watch; you're running 15 minutes late.	joy
@HytheHighborne -Sylvia was elated to receive kisses from the little prince, her bright smile clear as she glanced to Garrett and Elyse- --	joy
@lilymacintyre_ she was my favourite such a joyful soul	joy
Anyone who drinks sparkling water is a demon	joy
@my2k aaa Cam animated that, so proud of our boy	joy
Why have I only just started watching glee this week I am now addicted 🙄  #GLEEK	joy
The #most wasteful day is a #day without #laughter	joy
When your rewatching glee and break down in tears all over again. 😭😢 	joy
Watch this amazing live.ly broadcast by @ittzdevin #lively #musically	joy
4-2 Canada final tomorrow #WCH #Predictions #optimism #Canadian 🇨🇦	joy
@morgannbroom yes ❤️❤️ &amp; cheering homecoming game!	joy
Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning... #glee #books #reading	joy
@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery	joy
A not very young man compiled info on a smiling baby then a mattress created new evil.	joy
The joyful tambourines have ceased. The noise of the jubilant has stopped. The joyful lyre has ceased. -Isaiah 24:8	joy
Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me . #farm365	joy
@BeastFireTimdog Same with gaming. Sites leaned PS2 during its heyday, leaned 360 most of last gen. This gen started vitriolic mostly by...	joy
Want Darren to open the video so he can appreciate my hilarity	joy
Harking back to 2012 - DT's challenge to @POTUS...I will give...DT a hearty thank you...if he will release his tax returns....	joy
Well, this is cheery. #MrRobot	joy
Pinky is so funny n jovial, bt she got emotional n just brought me 2 tears. I felt so bad for her #Ishqbaaaz	joy
The jovial laughter that Trump and his lackeys showed when Don King used the N word was a truly bizarre sight	joy
On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away 😂😭	joy
This night is sparkling, don't you let it go! I'm wonderstruck, blushing all the way home..' #ValerieBot	joy
If you have the ability to make someone happy or to make someone #smile, do it! The world needs more of that right about now. #CreateLove ☺️	joy
incredible that anthony weiner has been caught chasing a busty milkmaid across a park at double speed while jaunty music plays	joy
sometimes im sad then remember Margaret Thatcher is dead and then i rejoice	joy
@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. 😂	joy
Watch this amazing live.ly broadcast by @its.finfin #lively #musically	joy
If I were assured of your eventual destruction I would, in the interests of the public, cheerfully accept my own.' Sherlock Holmes	joy
Impractical Jokers...practically genius!!!  @BQQuinn #laughter #good4thesoul #ImpracticalJokers #bingewatching	joy
@jmomahony thank you for your support, but it was not an attempt at levity.	joy
Tutoring gives me such an exhilarating feeling. I love helping people 😌	joy
Luke 1:14\nHe will be a joy and delight to you, and many will rejoice because of his birth	joy
@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao	joy
